Data_Referencia,Codi_Pais,Nom_Pais,Nombre_Vols
2024-03-24,14,Polònia,14
2024-03-24,15,Turquia,13
2024-03-24,16,Dinamarca,14
2024-03-24,17,Romania,10
2024-03-24,18,Grècia,6
2024-03-24,19,Suècia,4
2024-03-24,20,Emirats Àrabs Units,8
2024-03-24,21,Txèquia,8
2024-03-24,22,Hongria,8
2024-03-24,23,Qatar,6
2024-03-24,25,Noruega,6
2024-03-24,26,Algèria,4
2024-03-25,1,Espanya,269
2024-03-25,2,Itàlia,106
2024-03-25,3,Regne Unit,93
2024-03-25,4,França,79
2024-03-25,5,Alemanya,69
2024-03-25,6,Portugal,38
2024-03-25,7,Països Baixos,34
2024-03-25,8,Suïssa,25
2024-03-25,9,Bèlgica,24
2024-03-25,10,Marroc,17
2024-03-25,11,Estats Units,17
2024-03-25,12,Àustria,12
2024-03-25,13,Irlanda,10
2024-03-25,14,Polònia,16
2024-03-25,15,Turquia,11
2024-03-25,16,Dinamarca,10
2024-03-25,17,Romania,4
2024-03-25,18,Grècia,10
2024-03-25,19,Suècia,12
2024-03-25,20,Emirats Àrabs Units,6
2024-03-25,21,Txèquia,8
2024-03-25,22,Hongria,8
2024-03-25,23,Qatar,6
2024-03-25,25,Noruega,2
2024-03-25,26,Algèria,4
2024-03-26,1,Espanya,245
2024-03-26,2,Itàlia,101
2024-03-26,3,Regne Unit,67
2024-03-26,4,França,58
2024-03-26,5,Alemanya,67
2024-03-26,6,Portugal,36
2024-03-26,7,Països Baixos,28
2024-03-26,8,Suïssa,24
2024-03-26,9,Bèlgica,20
2024-03-26,10,Marroc,12
2024-03-26,11,Estats Units,14
2024-03-26,12,Àustria,13
2024-03-26,13,Irlanda,8
2024-03-26,14,Polònia,16
2024-03-26,15,Turquia,9
2024-03-26,16,Dinamarca,8
2024-03-26,17,Romania,6
2024-03-26,18,Grècia,6
2024-03-26,19,Suècia,4
2024-03-26,20,Emirats Àrabs Units,6
2024-03-26,21,Txèquia,6
2024-03-26,22,Hongria,8
2024-03-26,23,Qatar,6
2024-03-26,25,Noruega,4
2024-03-26,26,Algèria,5
2024-03-27,1,Espanya,246
2024-03-27,2,Itàlia,104
2024-03-27,3,Regne Unit,73
2024-03-27,4,França,78
2024-03-27,5,Alemanya,64
2024-03-27,6,Portugal,41
2024-03-27,7,Països Baixos,28
2024-03-27,8,Suïssa,22
2024-03-27,9,Bèlgica,20
2024-03-27,10,Marroc,12
2024-03-27,11,Estats Units,15
2024-03-27,12,Àustria,8
2024-03-27,13,Irlanda,10
2024-03-27,14,Polònia,16
2024-03-27,15,Turquia,13
2024-03-27,16,Dinamarca,8
2024-03-27,17,Romania,10
2024-03-27,18,Grècia,9
2024-03-27,19,Suècia,8
2024-03-27,20,Emirats Àrabs Units,8
2024-03-27,21,Txèquia,9
2024-03-27,22,Hongria,8
2024-03-27,23,Qatar,6
2024-03-27,25,Noruega,4
2024-03-27,26,Algèria,4
2024-03-28,1,Espanya,268
2024-03-28,2,Itàlia,108
2024-03-28,3,Regne Unit,83
2024-03-28,4,França,76
2024-03-28,5,Alemanya,66
2024-03-28,6,Portugal,29
2024-03-28,7,Països Baixos,34
2024-03-28,8,Suïssa,24
2024-03-28,9,Bèlgica,20
2024-03-28,10,Marroc,13
2024-03-28,11,Estats Units,17
2024-03-28,12,Àustria,8
2024-03-28,13,Irlanda,12
2024-03-28,14,Polònia,16
2024-03-28,15,Turquia,9
2024-03-28,16,Dinamarca,12
2024-03-28,17,Romania,6
2024-03-28,18,Grècia,6
2024-03-28,19,Suècia,6
2024-03-28,20,Emirats Àrabs Units,6
2024-03-28,21,Txèquia,6
2024-03-28,22,Hongria,8
2024-03-28,23,Qatar,6
2024-03-28,25,Noruega,6
2024-03-28,26,Algèria,4
2024-03-29,1,Espanya,246
2024-03-29,2,Itàlia,109
2024-03-29,3,Regne Unit,91
2024-03-29,4,França,85
2024-03-29,5,Alemanya,63
2024-03-29,6,Portugal,45
2024-03-29,7,Països Baixos,34
2024-03-29,8,Suïssa,28
2024-03-29,9,Bèlgica,18
2024-03-29,10,Marroc,16
2024-03-29,11,Estats Units,15
2024-03-29,12,Àustria,12
2024-03-29,13,Irlanda,12
2024-03-29,14,Polònia,18
2024-03-29,15,Turquia,11
2024-03-29,16,Dinamarca,12
2024-03-29,17,Romania,4
2024-03-29,18,Grècia,6
2024-03-29,19,Suècia,10
2024-03-29,20,Emirats Àrabs Units,8
2024-03-29,21,Txèquia,8
2024-03-29,22,Hongria,6
2024-03-29,23,Qatar,6
2024-03-29,25,Noruega,4
2024-03-29,26,Algèria,4
2024-03-30,1,Espanya,240
2024-03-30,2,Itàlia,96
2024-03-30,3,Regne Unit,72
2024-03-30,4,França,52
2024-03-30,5,Alemanya,55
2024-03-30,6,Portugal,36
2024-03-30,7,Països Baixos,31
2024-03-30,8,Suïssa,21
2024-03-30,9,Bèlgica,16
2024-03-30,10,Marroc,22
2024-03-30,11,Estats Units,16
2024-03-30,12,Àustria,11
2024-03-30,13,Irlanda,10
2024-03-30,14,Polònia,13
2024-03-30,15,Turquia,9
2024-03-30,16,Dinamarca,6
2024-03-30,17,Romania,8
2024-03-30,18,Grècia,9
2024-03-30,19,Suècia,7
2024-03-30,20,Emirats Àrabs Units,6
2024-03-30,21,Txèquia,6
2024-03-30,22,Hongria,6
2024-03-30,23,Qatar,6
2024-03-30,25,Noruega,4
2024-03-30,26,Algèria,4
2024-03-31,1,Espanya,260
2024-03-31,2,Itàlia,107
2024-03-31,3,Regne Unit,93
2024-03-31,4,França,81
2024-03-31,5,Alemanya,66
2024-03-31,6,Portugal,41
2024-03-31,7,Països Baixos,30
2024-03-31,8,Suïssa,24
2024-03-31,9,Bèlgica,18
2024-03-31,10,Marroc,21
2024-03-31,11,Estats Units,20
2024-03-31,12,Àustria,9
2024-03-31,13,Irlanda,14
2024-03-31,14,Polònia,12
2024-03-31,15,Turquia,12
2024-03-31,16,Dinamarca,10
2024-03-31,17,Romania,8
2024-03-31,18,Grècia,10
2024-03-31,19,Suècia,12
2024-03-31,20,Emirats Àrabs Units,8
2024-03-31,21,Txèquia,8
2024-03-31,22,Hongria,8
2024-03-31,23,Qatar,5
2024-03-31,25,Noruega,8
2024-03-31,26,Algèria,4
2024-04-01,1,Espanya,280
2024-04-01,2,Itàlia,122
2024-04-01,3,Regne Unit,97
2024-04-01,4,França,92
2024-04-01,5,Alemanya,79
2024-04-01,6,Portugal,38
2024-04-01,7,Països Baixos,32
2024-04-01,8,Suïssa,30
2024-04-01,9,Bèlgica,21
2024-04-01,10,Marroc,24
2024-04-01,11,Estats Units,23
2024-04-01,12,Àustria,14
2024-04-01,13,Irlanda,14
2024-04-01,14,Polònia,16
2024-04-01,15,Turquia,10
2024-04-01,16,Dinamarca,10
2024-04-01,17,Romania,10
2024-04-01,18,Grècia,9
2024-04-01,19,Suècia,10
2024-04-01,20,Emirats Àrabs Units,6
2024-04-01,21,Txèquia,6
2024-04-01,22,Hongria,6
2024-04-01,23,Qatar,6
2024-04-01,25,Noruega,8
2024-04-01,26,Algèria,4
2024-04-02,1,Espanya,262
2024-04-02,2,Itàlia,117
2024-04-02,3,Regne Unit,88
2024-04-02,4,França,79
2024-04-02,5,Alemanya,68
2024-04-02,6,Portugal,39
2024-04-02,7,Països Baixos,29
2024-04-02,8,Suïssa,23
2024-04-02,9,Bèlgica,23
2024-04-02,10,Marroc,12
2024-04-02,11,Estats Units,23
2024-04-02,12,Àustria,12
2024-04-02,13,Irlanda,14
2024-04-02,14,Polònia,11
2024-04-02,15,Turquia,9
2024-04-02,16,Dinamarca,14
2024-04-02,17,Romania,4
2024-04-02,18,Grècia,7
2024-04-02,19,Suècia,4
2024-04-02,20,Emirats Àrabs Units,6
2024-04-02,21,Txèquia,8
2024-04-02,22,Hongria,6
2024-04-02,23,Qatar,6
2024-04-02,25,Noruega,4
2024-04-02,26,Algèria,4
2024-04-03,1,Espanya,300
2024-04-03,2,Itàlia,118
2024-04-03,3,Regne Unit,84
2024-04-03,4,França,79
2024-04-03,5,Alemanya,72
2024-04-03,6,Portugal,36
2024-04-03,7,Països Baixos,32
2024-04-03,8,Suïssa,26
2024-04-03,9,Bèlgica,22
2024-04-03,10,Marroc,18
2024-04-03,11,Estats Units,21
2024-04-03,12,Àustria,12
2024-04-03,13,Irlanda,12
2024-04-03,14,Polònia,21
2024-04-03,15,Turquia,11
2024-04-03,16,Dinamarca,12
2024-04-03,17,Romania,10
2024-04-03,18,Grècia,6
2024-04-03,19,Suècia,4
2024-04-03,20,Emirats Àrabs Units,8
2024-04-03,21,Txèquia,8
2024-04-03,22,Hongria,6
2024-04-03,23,Qatar,6
2024-04-03,25,Noruega,6
2024-04-03,26,Algèria,4
2024-04-04,1,Espanya,294
2024-04-04,2,Itàlia,118
2024-04-04,3,Regne Unit,95
2024-04-04,4,França,88
2024-04-04,5,Alemanya,76
2024-04-04,6,Portugal,43
2024-04-04,7,Països Baixos,32
2024-04-04,8,Suïssa,29
2024-04-04,9,Bèlgica,18
2024-04-04,10,Marroc,10
2024-04-04,11,Estats Units,20
2024-04-04,12,Àustria,12
2024-04-04,13,Irlanda,14
2024-04-04,14,Polònia,13
2024-04-04,15,Turquia,10
2024-04-04,16,Dinamarca,12
2024-04-04,17,Romania,7
2024-04-04,18,Grècia,8
2024-04-04,19,Suècia,12
2024-04-04,20,Emirats Àrabs Units,6
2024-04-04,21,Txèquia,8
2024-04-04,22,Hongria,8
2024-04-04,23,Qatar,6
2024-04-04,25,Noruega,6
2024-04-04,26,Algèria,4
2024-04-05,1,Espanya,282
2024-04-05,2,Itàlia,115
2024-04-05,3,Regne Unit,100
2024-04-05,4,França,95
2024-04-05,5,Alemanya,80
2024-04-05,6,Portugal,39
2024-04-05,7,Països Baixos,36
2024-04-05,8,Suïssa,28
2024-04-05,9,Bèlgica,21
2024-04-05,10,Marroc,19
2024-04-05,11,Estats Units,23
2024-04-05,12,Àustria,14
2024-04-05,13,Irlanda,14
2024-04-05,14,Polònia,18
2024-04-05,15,Turquia,10
2024-04-05,16,Dinamarca,10
2024-04-05,17,Romania,12
2024-04-05,18,Grècia,5
2024-04-05,19,Suècia,10
2024-04-05,20,Emirats Àrabs Units,8
2024-04-05,21,Txèquia,6
2024-04-05,22,Hongria,6
2024-04-05,23,Qatar,6
2024-04-05,25,Noruega,8
2024-04-05,26,Algèria,4
2024-04-06,1,Espanya,234
2024-04-06,2,Itàlia,111
2024-04-06,3,Regne Unit,82
2024-04-06,4,França,77
2024-04-06,5,Alemanya,57
2024-04-06,6,Portugal,37
2024-04-06,7,Països Baixos,30
2024-04-06,8,Suïssa,22
2024-04-06,9,Bèlgica,16
2024-04-06,10,Marroc,14
2024-04-06,11,Estats Units,23
2024-04-06,12,Àustria,12
2024-04-06,13,Irlanda,13
2024-04-06,14,Polònia,11
2024-04-06,15,Turquia,10
2024-04-06,16,Dinamarca,14
2024-04-06,17,Romania,4
2024-04-06,18,Grècia,6
2024-04-06,19,Suècia,2
2024-04-06,20,Emirats Àrabs Units,6
2024-04-06,21,Txèquia,6
2024-04-06,22,Hongria,6
2024-04-06,23,Qatar,6
2024-04-06,25,Noruega,4
2024-04-06,26,Algèria,4
2024-04-07,1,Espanya,254
2024-04-07,2,Itàlia,108
2024-04-07,3,Regne Unit,99
2024-04-07,4,França,80
2024-04-07,5,Alemanya,70
2024-04-07,6,Portugal,40
2024-04-07,7,Països Baixos,30
2024-04-07,8,Suïssa,27
2024-04-07,9,Bèlgica,20
2024-04-07,10,Marroc,21
2024-04-07,11,Estats Units,23
2024-04-07,12,Àustria,12
2024-04-07,13,Irlanda,15
2024-04-07,14,Polònia,14
2024-04-07,15,Turquia,14
2024-04-07,16,Dinamarca,10
2024-04-07,17,Romania,8
2024-04-07,18,Grècia,13
2024-04-07,19,Suècia,13
2024-04-07,20,Emirats Àrabs Units,8
2024-04-07,21,Txèquia,8
2024-04-07,22,Hongria,8
2024-04-07,23,Qatar,6
2024-04-07,25,Noruega,10
2024-04-07,26,Algèria,4
2024-04-08,1,Espanya,282
2024-04-08,2,Itàlia,122
2024-04-08,3,Regne Unit,94
2024-04-08,4,França,98
2024-04-08,5,Alemanya,79
2024-04-08,6,Portugal,40
2024-04-08,7,Països Baixos,32
2024-04-08,8,Suïssa,27
2024-04-08,9,Bèlgica,21
2024-04-08,10,Marroc,22
2024-04-08,11,Estats Units,23
2024-04-08,12,Àustria,13
2024-04-08,13,Irlanda,14
2024-04-08,14,Polònia,16
2024-04-08,15,Turquia,10
2024-04-08,16,Dinamarca,10
2024-04-08,17,Romania,10
2024-04-08,18,Grècia,9
2024-04-08,19,Suècia,10
2024-04-08,20,Emirats Àrabs Units,6
2024-04-08,21,Txèquia,6
2024-04-08,22,Hongria,6
2024-04-08,23,Qatar,6
2024-04-08,25,Noruega,8
2024-04-08,26,Algèria,3
2024-04-09,1,Espanya,259
2024-04-09,2,Itàlia,117
2024-04-09,3,Regne Unit,92
2024-04-09,4,França,85
2024-04-09,5,Alemanya,72
2024-04-09,6,Portugal,39
2024-04-09,7,Països Baixos,28
2024-04-09,8,Suïssa,27
2024-04-09,9,Bèlgica,20
2024-04-09,10,Marroc,13
2024-04-09,11,Estats Units,22
2024-04-09,12,Àustria,15
2024-04-09,13,Irlanda,14
2024-04-09,14,Polònia,9
2024-04-09,15,Turquia,10
2024-04-09,16,Dinamarca,13
2024-04-09,17,Romania,4
2024-04-09,18,Grècia,6
2024-04-09,19,Suècia,4
2024-04-09,20,Emirats Àrabs Units,6
2024-04-09,21,Txèquia,8
2024-04-09,22,Hongria,6
2024-04-09,23,Qatar,6
2024-04-09,25,Noruega,4
2024-04-09,26,Algèria,5
2024-04-10,1,Espanya,287
2024-04-10,2,Itàlia,115
2024-04-10,3,Regne Unit,85
2024-04-10,4,França,89
2024-04-10,5,Alemanya,74
2024-04-10,6,Portugal,34
2024-04-10,7,Països Baixos,32
2024-04-10,8,Suïssa,26
2024-04-10,9,Bèlgica,21
2024-04-10,10,Marroc,18
2024-04-10,11,Estats Units,23
2024-04-10,12,Àustria,13
2024-04-10,13,Irlanda,12
2024-04-10,14,Polònia,20
2024-04-10,15,Turquia,14
2024-04-10,16,Dinamarca,12
2024-04-10,17,Romania,12
2024-04-10,18,Grècia,7
2024-04-10,19,Suècia,5
2024-04-10,20,Emirats Àrabs Units,9
2024-04-10,21,Txèquia,9
2024-04-10,22,Hongria,7
2024-04-10,23,Qatar,6
2024-04-10,25,Noruega,4
2024-04-10,26,Algèria,4
2024-04-11,1,Espanya,289
2024-04-11,2,Itàlia,118
2024-04-11,3,Regne Unit,98
2024-04-11,4,França,95
2024-04-11,5,Alemanya,78
2024-04-11,6,Portugal,40
2024-04-11,7,Països Baixos,34
2024-04-11,8,Suïssa,24
2024-04-11,9,Bèlgica,19
2024-04-11,10,Marroc,11
2024-04-11,11,Estats Units,23
2024-04-11,12,Àustria,12
2024-04-11,13,Irlanda,14
2024-04-11,14,Polònia,15
2024-04-11,15,Turquia,10
2024-04-11,16,Dinamarca,13
2024-04-11,17,Romania,8
2024-04-11,18,Grècia,9
2024-04-11,19,Suècia,13
2024-04-11,20,Emirats Àrabs Units,5
2024-04-11,21,Txèquia,8
2024-04-11,22,Hongria,8
2024-04-11,23,Qatar,6
2024-04-11,25,Noruega,6
2024-04-11,26,Algèria,4
2024-04-12,1,Espanya,294
2024-04-12,2,Itàlia,110
2024-04-12,3,Regne Unit,104
2024-04-12,4,França,94
2024-04-12,5,Alemanya,79
2024-04-12,6,Portugal,38
2024-04-12,7,Països Baixos,34
2024-04-12,8,Suïssa,27
2024-04-12,9,Bèlgica,21
2024-04-12,10,Marroc,20
2024-04-12,11,Estats Units,25
2024-04-12,12,Àustria,14
2024-04-12,13,Irlanda,14
2024-04-12,14,Polònia,19
2024-04-12,15,Turquia,10
2024-04-12,16,Dinamarca,10
2024-04-12,17,Romania,10
2024-04-12,18,Grècia,7
2024-04-12,19,Suècia,10
2024-04-12,20,Emirats Àrabs Units,9
2024-04-12,21,Txèquia,6
2024-04-12,22,Hongria,6
2024-04-12,23,Qatar,6
2024-04-12,25,Noruega,8
2024-04-12,26,Algèria,3
2024-04-13,1,Espanya,245
2024-04-13,2,Itàlia,109
2024-04-13,3,Regne Unit,84
2024-04-13,4,França,75
2024-04-13,5,Alemanya,58
2024-04-13,6,Portugal,39
2024-04-13,7,Països Baixos,32
2024-04-13,8,Suïssa,22
2024-04-13,9,Bèlgica,16
2024-04-13,10,Marroc,14
2024-04-13,11,Estats Units,24
2024-04-13,12,Àustria,12
2024-04-13,13,Irlanda,15
2024-04-13,14,Polònia,10
2024-04-13,15,Turquia,12
2024-04-13,16,Dinamarca,16
2024-04-13,17,Romania,4
2024-04-13,18,Grècia,7
2024-04-13,19,Suècia,2
2024-04-13,20,Emirats Àrabs Units,6
2024-04-13,21,Txèquia,6
2024-04-13,22,Hongria,6
2024-04-13,23,Qatar,6
2024-04-13,25,Noruega,4
2024-04-13,26,Algèria,5
2024-04-14,1,Espanya,259
2024-04-14,2,Itàlia,109
2024-04-14,3,Regne Unit,108
2024-04-14,4,França,82
2024-04-14,5,Alemanya,72
2024-04-14,6,Portugal,42
2024-04-14,7,Països Baixos,30
2024-04-14,8,Suïssa,26
2024-04-14,9,Bèlgica,20
2024-04-14,10,Marroc,23
2024-04-14,11,Estats Units,26
2024-04-14,12,Àustria,13
2024-04-14,13,Irlanda,14
2024-04-14,14,Polònia,14
2024-04-14,15,Turquia,12
2024-04-14,16,Dinamarca,10
2024-04-14,17,Romania,10
2024-04-14,18,Grècia,9
2024-04-14,19,Suècia,14
2024-04-14,20,Emirats Àrabs Units,8
2024-04-14,21,Txèquia,8
2024-04-14,22,Hongria,8
2024-04-14,23,Qatar,6
2024-04-14,25,Noruega,8
2024-04-14,26,Algèria,4
2024-04-15,1,Espanya,299
2024-04-15,2,Itàlia,119
2024-04-15,3,Regne Unit,96
2024-04-15,4,França,104
2024-04-15,5,Alemanya,80
2024-04-15,6,Portugal,39
2024-04-15,7,Països Baixos,28
2024-04-15,8,Suïssa,26
2024-04-15,9,Bèlgica,21
2024-04-15,10,Marroc,23
2024-04-15,11,Estats Units,26
2024-04-15,12,Àustria,15
2024-04-15,13,Irlanda,14
2024-04-15,14,Polònia,16
2024-04-15,15,Turquia,10
2024-04-15,16,Dinamarca,10
2024-04-15,17,Romania,10
2024-04-15,18,Grècia,9
2024-04-15,19,Suècia,10
2024-04-15,20,Emirats Àrabs Units,6
2024-04-15,21,Txèquia,6
2024-04-15,22,Hongria,6
2024-04-15,23,Qatar,6
2024-04-15,25,Noruega,8
2024-04-15,26,Algèria,4
2024-04-16,1,Espanya,256
2024-04-16,2,Itàlia,116
2024-04-16,3,Regne Unit,91
2024-04-16,4,França,94
2024-04-16,5,Alemanya,73
2024-04-16,6,Portugal,37
2024-04-16,7,Països Baixos,32
2024-04-16,8,Suïssa,22
2024-04-16,9,Bèlgica,23
2024-04-16,10,Marroc,12
2024-04-16,11,Estats Units,23
2024-04-16,12,Àustria,12
2024-04-16,13,Irlanda,15
2024-04-16,14,Polònia,10
2024-04-16,15,Turquia,10
2024-04-16,16,Dinamarca,12
2024-04-16,17,Romania,4
2024-04-16,18,Grècia,8
2024-04-16,19,Suècia,4
2024-04-16,20,Emirats Àrabs Units,6
2024-04-16,21,Txèquia,9
2024-04-16,22,Hongria,6
2024-04-16,23,Qatar,6
2024-04-16,25,Noruega,4
2024-04-16,26,Algèria,4
2024-04-17,1,Espanya,283
2024-04-17,2,Itàlia,116
2024-04-17,3,Regne Unit,82
2024-04-17,4,França,79
2024-04-17,5,Alemanya,75
2024-04-17,6,Portugal,40
2024-04-17,7,Països Baixos,31
2024-04-17,8,Suïssa,27
2024-04-17,9,Bèlgica,20
2024-04-17,10,Marroc,20
2024-04-17,11,Estats Units,23
2024-04-17,12,Àustria,12
2024-04-17,13,Irlanda,12
2024-04-17,14,Polònia,22
2024-04-17,15,Turquia,14
2024-04-17,16,Dinamarca,15
2024-04-17,17,Romania,10
2024-04-17,18,Grècia,6
2024-04-17,19,Suècia,4
2024-04-17,20,Emirats Àrabs Units,6
2024-04-17,21,Txèquia,8
2024-04-17,22,Hongria,6
2024-04-17,23,Qatar,6
2024-04-17,25,Noruega,4
2024-04-17,26,Algèria,4
2024-04-18,1,Espanya,279
2024-04-18,2,Itàlia,116
2024-04-18,3,Regne Unit,97
2024-04-18,4,França,92
2024-04-18,5,Alemanya,81
2024-04-18,6,Portugal,41
2024-04-18,7,Països Baixos,33
2024-04-18,8,Suïssa,30
2024-04-18,9,Bèlgica,19
2024-04-18,10,Marroc,11
2024-04-18,11,Estats Units,25
2024-04-18,12,Àustria,13
2024-04-18,13,Irlanda,14
2024-04-18,14,Polònia,14
2024-04-18,15,Turquia,10
2024-04-18,16,Dinamarca,12
2024-04-18,17,Romania,8
2024-04-18,18,Grècia,8
2024-04-18,19,Suècia,12
2024-04-18,20,Emirats Àrabs Units,4
2024-04-18,21,Txèquia,8
2024-04-18,22,Hongria,8
2024-04-18,23,Qatar,6
2024-04-18,25,Noruega,6
2024-04-18,26,Algèria,4
2024-04-19,1,Espanya,281
2024-04-19,2,Itàlia,118
2024-04-19,3,Regne Unit,104
2024-04-19,4,França,97
2024-04-19,5,Alemanya,77
2024-04-19,6,Portugal,37
2024-04-19,7,Països Baixos,36
2024-04-19,8,Suïssa,26
2024-04-19,9,Bèlgica,21
2024-04-19,10,Marroc,20
2024-04-19,11,Estats Units,24
2024-04-19,12,Àustria,15
2024-04-19,13,Irlanda,14
2024-04-19,14,Polònia,18
2024-04-19,15,Turquia,10
2024-04-19,16,Dinamarca,10
2024-04-19,17,Romania,10
2024-04-19,18,Grècia,6
2024-04-19,19,Suècia,10
2024-04-19,20,Emirats Àrabs Units,8
2024-04-19,21,Txèquia,6
2024-04-19,22,Hongria,6
2024-04-19,23,Qatar,6
2024-04-19,25,Noruega,8
2024-04-19,26,Algèria,3
2024-04-20,1,Espanya,234
2024-04-20,2,Itàlia,113
2024-04-20,3,Regne Unit,85
2024-04-20,4,França,72
2024-04-20,5,Alemanya,56
2024-04-20,6,Portugal,37
2024-04-20,7,Països Baixos,33
2024-04-20,8,Suïssa,22
2024-04-20,9,Bèlgica,16
2024-04-20,10,Marroc,15
2024-04-20,11,Estats Units,25
2024-04-20,12,Àustria,12
2024-04-20,13,Irlanda,13
2024-04-20,14,Polònia,9
2024-04-20,15,Turquia,12
2024-04-20,16,Dinamarca,16
2024-04-20,17,Romania,4
2024-04-20,18,Grècia,8
2024-04-20,19,Suècia,3
2024-04-20,20,Emirats Àrabs Units,6
2024-04-20,21,Txèquia,7
2024-04-20,22,Hongria,6
2024-04-20,23,Qatar,6
2024-04-20,25,Noruega,6
2024-04-20,26,Algèria,5
2024-04-21,1,Espanya,265
2024-04-21,2,Itàlia,108
2024-04-21,3,Regne Unit,100
2024-04-21,4,França,84
2024-04-21,5,Alemanya,72
2024-04-21,6,Portugal,40
2024-04-21,7,Països Baixos,31
2024-04-21,8,Suïssa,24
2024-04-21,9,Bèlgica,20
2024-04-21,10,Marroc,23
2024-04-21,11,Estats Units,25
2024-04-21,12,Àustria,12
2024-04-21,13,Irlanda,15
2024-04-21,14,Polònia,14
2024-04-21,15,Turquia,12
2024-04-21,16,Dinamarca,10
2024-04-21,17,Romania,10
2024-04-21,18,Grècia,9
2024-04-21,19,Suècia,13
2024-04-21,20,Emirats Àrabs Units,8
2024-04-21,21,Txèquia,8
2024-04-21,22,Hongria,8
2024-04-21,23,Qatar,6
2024-04-21,25,Noruega,8
2024-04-21,26,Algèria,4
2024-04-22,1,Espanya,278
2024-04-22,2,Itàlia,113
2024-04-22,3,Regne Unit,98
2024-04-22,4,França,96
2024-04-22,5,Alemanya,77
2024-04-22,6,Portugal,39
2024-04-22,7,Països Baixos,31
2024-04-22,8,Suïssa,26
2024-04-22,9,Bèlgica,21
2024-04-22,10,Marroc,23
2024-04-22,11,Estats Units,26
2024-04-22,12,Àustria,15
2024-04-22,13,Irlanda,14
2024-04-22,14,Polònia,16
2024-04-22,15,Turquia,12
2024-04-22,16,Dinamarca,10
2024-04-22,17,Romania,10
2024-04-22,18,Grècia,9
2024-04-22,19,Suècia,11
2024-04-22,20,Emirats Àrabs Units,6
2024-04-22,21,Txèquia,5
2024-04-22,22,Hongria,4
2024-04-22,23,Qatar,6
2024-04-22,25,Noruega,9
2024-04-22,26,Algèria,3
2024-04-23,1,Espanya,265
2024-04-23,2,Itàlia,118
2024-04-23,3,Regne Unit,93
2024-04-23,4,França,83
2024-04-23,5,Alemanya,75
2024-04-23,6,Portugal,37
2024-04-23,7,Països Baixos,28
2024-04-23,8,Suïssa,22
2024-04-23,9,Bèlgica,22
2024-04-23,10,Marroc,12
2024-04-23,11,Estats Units,22
2024-04-23,12,Àustria,12
2024-04-23,13,Irlanda,14
2024-04-23,14,Polònia,10
2024-04-23,15,Turquia,11
2024-04-23,16,Dinamarca,12
2024-04-23,17,Romania,4
2024-04-23,18,Grècia,9
2024-04-23,19,Suècia,4
2024-04-23,20,Emirats Àrabs Units,6
2024-04-23,21,Txèquia,9
2024-04-23,22,Hongria,8
2024-04-23,23,Qatar,6
2024-04-23,25,Noruega,4
2024-04-23,26,Algèria,4
2024-04-24,1,Espanya,291
2024-04-24,2,Itàlia,114
2024-04-24,3,Regne Unit,83
2024-04-24,4,França,82
2024-04-24,5,Alemanya,76
2024-04-24,6,Portugal,38
2024-04-24,7,Països Baixos,30
2024-04-24,8,Suïssa,25
2024-04-24,9,Bèlgica,21
2024-04-24,10,Marroc,19
2024-04-24,11,Estats Units,24
2024-04-24,12,Àustria,12
2024-04-24,13,Irlanda,12
2024-04-24,14,Polònia,22
2024-04-24,15,Turquia,14
2024-04-24,16,Dinamarca,12
2024-04-24,17,Romania,10
2024-04-24,18,Grècia,6
2024-04-24,19,Suècia,5
2024-04-24,20,Emirats Àrabs Units,8
2024-04-24,21,Txèquia,9
2024-04-24,22,Hongria,6
2024-04-24,23,Qatar,6
2024-04-24,25,Noruega,3
2024-04-24,26,Algèria,5
2024-04-25,1,Espanya,272
2024-04-25,2,Itàlia,114
2024-04-25,3,Regne Unit,91
2024-04-25,4,França,48
2024-04-25,5,Alemanya,78
2024-04-25,6,Portugal,42
2024-04-25,7,Països Baixos,32
2024-04-25,8,Suïssa,25
2024-04-25,9,Bèlgica,19
2024-04-25,10,Marroc,11
2024-04-25,11,Estats Units,25
2024-04-25,12,Àustria,12
2024-04-25,13,Irlanda,14
2024-04-25,14,Polònia,13
2024-04-25,15,Turquia,11
2024-04-25,16,Dinamarca,12
2024-04-25,17,Romania,8
2024-04-25,18,Grècia,9
2024-04-25,19,Suècia,12
2024-04-25,20,Emirats Àrabs Units,6
2024-04-25,21,Txèquia,8
2024-04-25,22,Hongria,8
2024-04-25,23,Qatar,6
2024-04-25,25,Noruega,8
2024-04-25,26,Algèria,4
2024-04-26,1,Espanya,289
2024-04-26,2,Itàlia,113
2024-04-26,3,Regne Unit,101
2024-04-26,4,França,99
2024-04-26,5,Alemanya,82
2024-04-26,6,Portugal,39
2024-04-26,7,Països Baixos,36
2024-04-26,8,Suïssa,27
2024-04-26,9,Bèlgica,21
2024-04-26,10,Marroc,20
2024-04-26,11,Estats Units,25
2024-04-26,12,Àustria,14
2024-04-26,13,Irlanda,14
2024-04-26,14,Polònia,18
2024-04-26,15,Turquia,10
2024-04-26,16,Dinamarca,10
2024-04-26,17,Romania,12
2024-04-26,18,Grècia,7
2024-04-26,19,Suècia,8
2024-04-26,20,Emirats Àrabs Units,8
2024-04-26,21,Txèquia,8
2024-04-26,22,Hongria,6
2024-04-26,23,Qatar,6
2024-04-26,25,Noruega,8
2024-04-26,26,Algèria,3
